"license","year","name","address","lon","lat","quadrant","subhood","firstYr"
"ABRA013738",2014,"alero restaurant","3500 CONNECTICUT AVE NW, Washington DC",-77.0589448,38.9357588,"NW","Cleveland Park",2008
"ABRA013738",2015,"alero restaurant","3500 CONNECTICUT AVE NW, Washington DC",-77.0589448,38.9357588,"NW","Cleveland Park",2008
"ABRA013738",2016,"alero restaurant","3500 CONNECTICUT AVE NW, Washington DC",-77.0589448,38.9357588,"NW","Cleveland Park",2008
"ABRA013905",2008,"station grill (the)","50 MASSACHUSETTS AVE NE, Washington DC",-77.006203,38.8972903,"NE","Union Station",2008
"ABRA013905",2009,"station grill (the)","50 MASSACHUSETTS AVE NE, Washington DC",-77.006203,38.8972903,"NE","Union Station",2008
"ABRA013991",2008,"geisha","727 15TH ST NW, Washington DC",-77.0332352,38.8995726,"NW","Downtown",2008
"ABRA013991",2009,"geisha","727 15TH ST NW, Washington DC",-77.0332352,38.8995726,"NW","Downtown",2008
"ABRA013995",2008,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2009,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2010,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2011,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2012,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2013,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2014,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2015,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA013995",2016,"parthenon restaurant & chevy chase lounge","5510 CONNECTICUT AVE NW, Washington DC",-77.0751099,38.9634244,"NW","Chevy Chase",2008
"ABRA014073",2008,"""i"" the indian experience","1050 17TH ST NW B, Washington DC",-77.0387987,38.9033529,"NW","Downtown",2008
"ABRA014073",2009,"""i"" the indian experience","1050 17TH ST NW B, Washington DC",-77.0387987,38.9033529,"NW","Downtown",2008
"ABRA014073",2010,"""i"" the indian experience","1050 17TH ST NW B, Washington DC",-77.0387987,38.9033529,"NW","Downtown",2008
"ABRA014073",2011,"""i"" the indian experience","1050 17TH ST NW B, Washington DC",-77.0387987,38.9033529,"NW","Downtown",2008
"ABRA014073.1",2012,"balletto dining lounge","1050 17TH ST NW B, Washington DC",-77.0387987,38.9033529,"NW","Downtown",2012
"ABRA014073.1",2013,"balletto dining lounge","1050 17TH ST NW B, Washington DC",-77.0387987,38.9033529,"NW","Downtown",2012
"ABRA014125",2008,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
"ABRA014125",2009,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
"ABRA014125",2010,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
"ABRA014125",2011,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
"ABRA014125",2012,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
"ABRA014125",2013,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
"ABRA014125",2014,"ristorante piccolo","1068 31ST ST NW, Washington DC",-77.061339,38.9046948,"NW","Waterfront Georgetown",2008
